clip	duration[ms]
common_voice_en_40920130.mp3	9936
common_voice_en_40926120.mp3	5220
common_voice_en_41127535.mp3	6804
common_voice_en_40869548.mp3	7056
common_voice_en_41099604.mp3	3816
common_voice_en_41082847.mp3	7416
common_voice_en_40973094.mp3	8208
common_voice_en_41118797.mp3	4788
common_voice_en_40890279.mp3	4860
common_voice_en_41090555.mp3	4320
common_voice_en_40902508.mp3	5148
common_voice_en_41049134.mp3	4572
common_voice_en_40937911.mp3	10296
common_voice_en_41199009.mp3	7092
common_voice_en_41113021.mp3	4464
common_voice_en_41051634.mp3	6516
common_voice_en_41113984.mp3	5148
common_voice_en_41098288.mp3	6876
common_voice_en_40921263.mp3	10260
common_voice_en_40965656.mp3	14796
common_voice_en_40947473.mp3	6840
common_voice_en_41205553.mp3	6336
common_voice_en_40917901.mp3	7956
common_voice_en_40927230.mp3	6660
common_voice_en_41128741.mp3	5904
common_voice_en_40899994.mp3	3708
common_voice_en_40976085.mp3	6876
common_voice_en_40999006.mp3	8928
common_voice_en_41082980.mp3	4392
common_voice_en_40984682.mp3	8928
common_voice_en_41038908.mp3	5040
common_voice_en_41049039.mp3	5148
common_voice_en_40946636.mp3	9540
common_voice_en_40942214.mp3	6696
common_voice_en_40867840.mp3	5616
common_voice_en_40920018.mp3	5256
common_voice_en_40946999.mp3	8100
common_voice_en_40991205.mp3	5940
common_voice_en_40958622.mp3	6048
common_voice_en_41113746.mp3	4860
common_voice_en_40903632.mp3	9648
common_voice_en_41029585.mp3	5256
common_voice_en_40919534.mp3	7236
common_voice_en_41128759.mp3	6012
common_voice_en_40951628.mp3	7920
common_voice_en_40918326.mp3	5940
common_voice_en_41215200.mp3	7020
common_voice_en_41034310.mp3	7416
common_voice_en_40924015.mp3	6840
common_voice_en_40938800.mp3	13500
common_voice_en_41218634.mp3	5256
common_voice_en_41043574.mp3	4608
common_voice_en_41201920.mp3	3960
common_voice_en_41025098.mp3	9864
common_voice_en_41020854.mp3	6732
common_voice_en_40893181.mp3	4644
common_voice_en_41025214.mp3	4536
common_voice_en_41114018.mp3	5940
common_voice_en_40881448.mp3	4896
common_voice_en_40867902.mp3	4248
common_voice_en_41134250.mp3	4716
common_voice_en_40934502.mp3	2880
common_voice_en_41084941.mp3	3420
common_voice_en_40934573.mp3	8568
common_voice_en_41105174.mp3	5508
common_voice_en_40920357.mp3	4536
common_voice_en_40967467.mp3	5760
common_voice_en_40961656.mp3	6228
common_voice_en_40887156.mp3	8208
common_voice_en_41167521.mp3	5940
common_voice_en_40990541.mp3	4680
common_voice_en_40919993.mp3	2916
common_voice_en_41128873.mp3	7344
common_voice_en_40987530.mp3	5328
common_voice_en_41005887.mp3	5976
common_voice_en_41108393.mp3	7200
common_voice_en_41118701.mp3	6156
common_voice_en_40925448.mp3	6228
common_voice_en_40984768.mp3	6588
common_voice_en_41034706.mp3	3600
common_voice_en_41030483.mp3	6300
common_voice_en_41000095.mp3	6336
common_voice_en_40961028.mp3	9396
common_voice_en_40916984.mp3	7668
common_voice_en_41069082.mp3	7416
common_voice_en_41082798.mp3	7992
common_voice_en_41085836.mp3	6156
common_voice_en_40999017.mp3	7128
common_voice_en_40924036.mp3	9936
common_voice_en_41119359.mp3	5580
common_voice_en_40965636.mp3	14220
common_voice_en_41029586.mp3	7848
common_voice_en_41176633.mp3	5148
common_voice_en_41048927.mp3	4356
common_voice_en_41067485.mp3	5400
common_voice_en_41141728.mp3	4896
common_voice_en_41196971.mp3	5580
common_voice_en_40925835.mp3	3816
common_voice_en_40912017.mp3	4680
common_voice_en_40932661.mp3	6840
common_voice_en_40920668.mp3	3744
common_voice_en_41024945.mp3	5076
common_voice_en_41025040.mp3	3888
common_voice_en_41147579.mp3	7056
common_voice_en_40955354.mp3	8496
common_voice_en_40972633.mp3	8496
common_voice_en_40882522.mp3	8676
common_voice_en_40916149.mp3	3960
common_voice_en_40869822.mp3	9648
common_voice_en_41015763.mp3	10008
common_voice_en_40908470.mp3	3528
common_voice_en_41108394.mp3	8640
common_voice_en_40932565.mp3	5688
common_voice_en_40917000.mp3	7596
common_voice_en_41113448.mp3	10260
common_voice_en_41075431.mp3	15480
common_voice_en_40963545.mp3	5904
common_voice_en_40869814.mp3	8496
common_voice_en_41051207.mp3	7020
common_voice_en_40921736.mp3	8100
common_voice_en_40969650.mp3	7848
common_voice_en_40999569.mp3	4716
common_voice_en_40955619.mp3	6696
common_voice_en_40925851.mp3	6156
common_voice_en_40979161.mp3	7236
common_voice_en_41114026.mp3	7668
common_voice_en_40878662.mp3	3420
common_voice_en_40898873.mp3	4896
common_voice_en_40926357.mp3	3528
common_voice_en_41020836.mp3	7776
common_voice_en_40917180.mp3	7668
common_voice_en_40936245.mp3	4536
common_voice_en_40955835.mp3	8460
common_voice_en_41013351.mp3	4356
common_voice_en_40928622.mp3	8856
common_voice_en_40973076.mp3	7812
common_voice_en_40925865.mp3	8280
common_voice_en_40917330.mp3	6156
common_voice_en_41118983.mp3	6696
common_voice_en_40917088.mp3	6840
common_voice_en_40915972.mp3	4968
common_voice_en_40954538.mp3	5976
common_voice_en_41047766.mp3	4248
common_voice_en_40990033.mp3	5760
common_voice_en_41099594.mp3	5616
common_voice_en_40908505.mp3	5472
common_voice_en_40869743.mp3	9288
common_voice_en_41215218.mp3	9756
common_voice_en_41147714.mp3	4644
common_voice_en_41015754.mp3	7488
common_voice_en_41024917.mp3	5652
common_voice_en_41192511.mp3	10476
common_voice_en_40899108.mp3	7128
common_voice_en_41109292.mp3	5292
common_voice_en_41194006.mp3	7920
common_voice_en_41025087.mp3	6228
common_voice_en_40915295.mp3	5688
common_voice_en_41082425.mp3	5292
common_voice_en_41119140.mp3	4680
common_voice_en_40925848.mp3	7380
common_voice_en_40920567.mp3	7992
common_voice_en_41034635.mp3	3636
common_voice_en_41201895.mp3	13140
common_voice_en_41029760.mp3	8640
common_voice_en_40925503.mp3	8928
common_voice_en_41061931.mp3	3816
common_voice_en_40955745.mp3	4680
common_voice_en_41094956.mp3	8316
common_voice_en_41219153.mp3	5616
common_voice_en_41082618.mp3	3312
common_voice_en_41203651.mp3	5508
common_voice_en_41014338.mp3	7200
common_voice_en_41080084.mp3	3420
common_voice_en_40886739.mp3	8136
common_voice_en_41213193.mp3	5148
common_voice_en_40963349.mp3	6408
common_voice_en_40990540.mp3	4716
common_voice_en_41176913.mp3	4572
common_voice_en_40973084.mp3	6012
common_voice_en_40936290.mp3	6480
common_voice_en_41219309.mp3	6624
common_voice_en_40933480.mp3	8388
common_voice_en_41113645.mp3	5220
common_voice_en_40869821.mp3	6660
common_voice_en_40979177.mp3	6948
common_voice_en_41203705.mp3	6516
common_voice_en_41082844.mp3	8280
common_voice_en_41025118.mp3	4176
common_voice_en_40909787.mp3	3708
common_voice_en_41113974.mp3	6768
common_voice_en_41122110.mp3	5688
common_voice_en_40917018.mp3	5400
common_voice_en_40919995.mp3	4356
common_voice_en_40949503.mp3	9396
common_voice_en_40958571.mp3	4896
common_voice_en_40979868.mp3	2916
common_voice_en_41013353.mp3	4716
common_voice_en_40942773.mp3	3276
common_voice_en_40921264.mp3	6048
common_voice_en_41109311.mp3	6084
common_voice_en_41204572.mp3	6948
common_voice_en_40963341.mp3	10656
common_voice_en_40950348.mp3	6696
common_voice_en_41204995.mp3	10620
common_voice_en_40913711.mp3	6372
common_voice_en_41129888.mp3	6768
common_voice_en_41059489.mp3	7848
common_voice_en_40984968.mp3	3096
common_voice_en_41048984.mp3	5508
common_voice_en_40971502.mp3	5040
common_voice_en_40920264.mp3	4536
common_voice_en_40919544.mp3	7020
common_voice_en_40926410.mp3	2988
common_voice_en_40920150.mp3	9396
common_voice_en_40917929.mp3	7596
common_voice_en_41156842.mp3	6336
common_voice_en_40984679.mp3	9540
common_voice_en_41090524.mp3	5688
common_voice_en_41039110.mp3	4500
common_voice_en_40899096.mp3	10116
common_voice_en_41039282.mp3	6804
common_voice_en_40983371.mp3	5940
common_voice_en_41219002.mp3	5472
common_voice_en_41203624.mp3	6696
common_voice_en_40919923.mp3	5220
common_voice_en_40916940.mp3	2196
common_voice_en_41068699.mp3	6804
common_voice_en_40958596.mp3	3456
common_voice_en_40883945.mp3	8748
common_voice_en_40972367.mp3	3816
common_voice_en_40979186.mp3	6876
common_voice_en_41061962.mp3	6120
common_voice_en_40942774.mp3	6480
common_voice_en_40955367.mp3	7776
common_voice_en_41015758.mp3	5796
common_voice_en_41029644.mp3	6300
common_voice_en_40957140.mp3	4068
common_voice_en_41000093.mp3	6696
common_voice_en_40919981.mp3	3708
common_voice_en_41082423.mp3	4032
common_voice_en_41016512.mp3	5868
common_voice_en_41025108.mp3	5004
common_voice_en_41177860.mp3	5544
common_voice_en_41147732.mp3	6876
common_voice_en_40893903.mp3	12348
common_voice_en_41115930.mp3	6048
common_voice_en_41049038.mp3	5688
common_voice_en_40963830.mp3	6696
common_voice_en_41113612.mp3	5796
common_voice_en_41053098.mp3	7128
common_voice_en_40919912.mp3	5328
common_voice_en_41113868.mp3	4176
common_voice_en_40867296.mp3	8496
common_voice_en_41212864.mp3	8748
common_voice_en_41034454.mp3	6336
common_voice_en_40920653.mp3	9324
common_voice_en_40947016.mp3	7416
common_voice_en_40916995.mp3	9288
common_voice_en_40963411.mp3	5724
common_voice_en_40920315.mp3	4500
common_voice_en_41196981.mp3	5508
common_voice_en_40906964.mp3	2880
common_voice_en_40916971.mp3	6084
common_voice_en_41083131.mp3	6300
common_voice_en_41079078.mp3	5688
common_voice_en_41161030.mp3	9648
common_voice_en_41199003.mp3	8064
common_voice_en_41177357.mp3	9468
common_voice_en_40977360.mp3	7956
common_voice_en_41120529.mp3	4356
common_voice_en_40932664.mp3	7560
common_voice_en_40925866.mp3	9000
common_voice_en_41147673.mp3	3744
common_voice_en_41098448.mp3	8748
common_voice_en_41099028.mp3	5616
common_voice_en_40966843.mp3	7920
common_voice_en_40882201.mp3	3600
common_voice_en_40955801.mp3	4536
common_voice_en_41143450.mp3	8928
common_voice_en_40925836.mp3	7776
common_voice_en_40963353.mp3	8316
common_voice_en_40902505.mp3	5292
common_voice_en_40909848.mp3	4716
common_voice_en_41129900.mp3	7740
common_voice_en_40867406.mp3	6948
common_voice_en_40955934.mp3	4068
common_voice_en_40966821.mp3	8100
common_voice_en_41048742.mp3	4140
common_voice_en_40900725.mp3	6300
common_voice_en_40887164.mp3	9108
common_voice_en_40902502.mp3	3924
common_voice_en_40870562.mp3	6876
common_voice_en_41034408.mp3	6696
common_voice_en_41030883.mp3	5616
common_voice_en_40953366.mp3	5724
common_voice_en_40953278.mp3	3816
common_voice_en_41119139.mp3	5328
common_voice_en_40990029.mp3	9360
common_voice_en_40913706.mp3	8028
common_voice_en_40894674.mp3	7956
common_voice_en_40944988.mp3	6228
common_voice_en_40971526.mp3	5328
common_voice_en_41082931.mp3	5292
common_voice_en_41176675.mp3	6012
common_voice_en_41034410.mp3	6516
common_voice_en_40936178.mp3	4680
common_voice_en_41066299.mp3	4968
common_voice_en_40935116.mp3	5616
common_voice_en_41099029.mp3	7308
common_voice_en_40971545.mp3	6120
common_voice_en_41113939.mp3	4320
common_voice_en_40976546.mp3	7128
common_voice_en_40928748.mp3	5580
common_voice_en_41109857.mp3	3168
common_voice_en_40963371.mp3	5868
common_voice_en_40946625.mp3	4788
common_voice_en_40920360.mp3	4680
common_voice_en_40946996.mp3	7596
common_voice_en_41113687.mp3	4788
common_voice_en_40967425.mp3	4500
common_voice_en_40972629.mp3	8100
common_voice_en_40976004.mp3	9648
common_voice_en_40972591.mp3	12276
common_voice_en_40917181.mp3	5256
common_voice_en_41105261.mp3	5328
common_voice_en_40996884.mp3	7416
common_voice_en_41109467.mp3	4248
common_voice_en_40945767.mp3	9288
common_voice_en_40867977.mp3	4320
common_voice_en_41024914.mp3	5364
common_voice_en_41013652.mp3	1656
common_voice_en_40917090.mp3	5940
common_voice_en_40894649.mp3	9468
common_voice_en_41029605.mp3	7056
common_voice_en_40938794.mp3	9216
common_voice_en_41068985.mp3	3240
common_voice_en_40945755.mp3	2124
common_voice_en_40988109.mp3	10800
common_voice_en_40915285.mp3	4680
common_voice_en_40952014.mp3	8388
common_voice_en_41218596.mp3	4968
common_voice_en_40915975.mp3	3816
common_voice_en_40963426.mp3	6768
common_voice_en_41142507.mp3	5148
common_voice_en_40949187.mp3	7740
common_voice_en_40886746.mp3	7956
common_voice_en_40962668.mp3	9576
common_voice_en_41038964.mp3	3168
common_voice_en_41052946.mp3	7056
common_voice_en_40942099.mp3	7488
common_voice_en_40948616.mp3	7848
common_voice_en_41038961.mp3	5868
common_voice_en_40960970.mp3	6048
common_voice_en_40953312.mp3	2376
common_voice_en_40914287.mp3	9720
common_voice_en_40991131.mp3	4680
common_voice_en_40944496.mp3	5148
common_voice_en_41084952.mp3	6084
common_voice_en_40966814.mp3	9180
common_voice_en_41034765.mp3	5976
common_voice_en_40884422.mp3	4716
common_voice_en_40972249.mp3	6228
common_voice_en_40916973.mp3	9756
common_voice_en_40881868.mp3	1584
common_voice_en_41024939.mp3	4140
common_voice_en_41061981.mp3	3816
common_voice_en_40958617.mp3	5328
common_voice_en_41059721.mp3	9324
common_voice_en_40884024.mp3	9468
common_voice_en_40920324.mp3	4680
common_voice_en_41080040.mp3	4536
common_voice_en_41219558.mp3	3888
common_voice_en_41207843.mp3	10116
common_voice_en_40972023.mp3	4500
common_voice_en_41047840.mp3	4356
common_voice_en_40991163.mp3	5220
common_voice_en_40885410.mp3	6840
common_voice_en_40939374.mp3	7128
common_voice_en_40985327.mp3	5544
common_voice_en_41147677.mp3	5112
common_voice_en_41161157.mp3	5436
common_voice_en_40925500.mp3	10368
common_voice_en_41069083.mp3	6120
common_voice_en_40953389.mp3	5040
common_voice_en_41114107.mp3	4428
common_voice_en_41013329.mp3	9108
common_voice_en_40882463.mp3	7200
common_voice_en_41029715.mp3	6840
common_voice_en_41034775.mp3	5760
common_voice_en_40867890.mp3	6660
common_voice_en_41082470.mp3	6840
common_voice_en_41036406.mp3	3312
common_voice_en_41069991.mp3	5940
common_voice_en_41018775.mp3	7632
common_voice_en_40973107.mp3	4068
common_voice_en_40949546.mp3	5040
common_voice_en_41109393.mp3	3996
common_voice_en_41084897.mp3	6876
common_voice_en_41099026.mp3	6516
common_voice_en_41034433.mp3	6408
common_voice_en_40977365.mp3	8748
common_voice_en_40949500.mp3	5148
common_voice_en_41113872.mp3	3708
common_voice_en_40967459.mp3	6012
common_voice_en_40932463.mp3	5328
common_voice_en_41058625.mp3	5472
common_voice_en_41015738.mp3	9720
common_voice_en_41069007.mp3	3744
common_voice_en_41085124.mp3	6696
common_voice_en_41069060.mp3	3996
common_voice_en_41096044.mp3	5364
common_voice_en_40963498.mp3	7272
common_voice_en_41021021.mp3	3600
common_voice_en_41052901.mp3	8496
common_voice_en_41113981.mp3	4896
common_voice_en_40888128.mp3	5508
common_voice_en_40911301.mp3	5076
common_voice_en_41020830.mp3	3744
common_voice_en_40964468.mp3	10476
common_voice_en_40917541.mp3	7776
common_voice_en_40919468.mp3	9036
common_voice_en_41079087.mp3	4716
common_voice_en_40867832.mp3	3456
common_voice_en_40881865.mp3	14976
common_voice_en_40887134.mp3	5220
common_voice_en_41085789.mp3	3996
common_voice_en_40867850.mp3	5328
common_voice_en_40888133.mp3	9360
common_voice_en_40963362.mp3	7416
common_voice_en_41118713.mp3	5328
common_voice_en_40925426.mp3	8568
common_voice_en_40966857.mp3	9648
common_voice_en_40961561.mp3	5148
common_voice_en_40942236.mp3	8100
common_voice_en_41029651.mp3	8676
common_voice_en_41192426.mp3	6660
common_voice_en_40867377.mp3	7776
common_voice_en_40932464.mp3	5940
common_voice_en_40869776.mp3	5976
common_voice_en_40942262.mp3	7056
common_voice_en_40942809.mp3	3240
common_voice_en_40957128.mp3	4860
common_voice_en_40878674.mp3	5328
common_voice_en_40920001.mp3	3636
common_voice_en_40963300.mp3	7776
common_voice_en_40917869.mp3	3780
common_voice_en_40917121.mp3	6552
common_voice_en_41119337.mp3	7236
common_voice_en_40935775.mp3	9936
common_voice_en_40944533.mp3	4680
common_voice_en_41004236.mp3	8604
common_voice_en_41045743.mp3	5148
common_voice_en_41052982.mp3	4860
common_voice_en_40980338.mp3	7452
common_voice_en_41132302.mp3	4356
common_voice_en_41103409.mp3	10080
common_voice_en_41118938.mp3	5616
common_voice_en_40908153.mp3	5508
common_voice_en_41059834.mp3	5328
common_voice_en_41180246.mp3	4680
common_voice_en_41103410.mp3	8028
common_voice_en_41025102.mp3	3420
common_voice_en_41121940.mp3	10800
common_voice_en_40972575.mp3	9576
common_voice_en_40903677.mp3	6660
common_voice_en_41212867.mp3	6300
common_voice_en_41009648.mp3	4536
common_voice_en_41015761.mp3	7020
common_voice_en_41034708.mp3	5328
common_voice_en_41132325.mp3	5652
common_voice_en_41048879.mp3	5796
common_voice_en_41085798.mp3	4356
common_voice_en_40903694.mp3	7056
common_voice_en_40920291.mp3	3420
common_voice_en_41084938.mp3	7128
common_voice_en_41074174.mp3	7380
common_voice_en_41199122.mp3	6804
common_voice_en_41030595.mp3	6768
common_voice_en_40920278.mp3	3348
common_voice_en_40957336.mp3	5004
common_voice_en_41056496.mp3	5436
common_voice_en_41024935.mp3	7164
common_voice_en_41103313.mp3	6336
common_voice_en_41186739.mp3	5364
common_voice_en_41084965.mp3	8424
common_voice_en_40867459.mp3	3240
common_voice_en_41186671.mp3	5040
common_voice_en_40949143.mp3	12240
common_voice_en_41208925.mp3	4428
common_voice_en_40970046.mp3	4644
common_voice_en_41071445.mp3	6156
common_voice_en_41043305.mp3	3672
common_voice_en_40929246.mp3	6120
common_voice_en_40977331.mp3	3996
common_voice_en_41059500.mp3	5760
common_voice_en_40890310.mp3	9108
common_voice_en_40921774.mp3	5760
common_voice_en_41034758.mp3	3960
common_voice_en_40895625.mp3	8028
common_voice_en_40971509.mp3	3636
common_voice_en_40944913.mp3	7200
common_voice_en_40867328.mp3	7488
common_voice_en_40963627.mp3	7308
common_voice_en_40961560.mp3	8100
common_voice_en_41084305.mp3	7956
common_voice_en_40972660.mp3	5436
common_voice_en_41177293.mp3	9576
common_voice_en_40975668.mp3	6336
common_voice_en_40897450.mp3	7200
common_voice_en_41113550.mp3	6876
common_voice_en_41113564.mp3	6048
common_voice_en_41147648.mp3	5832
common_voice_en_40949600.mp3	4608
common_voice_en_40923839.mp3	7380
common_voice_en_41036853.mp3	5868
common_voice_en_41208928.mp3	5400
common_voice_en_40916178.mp3	3996
common_voice_en_41118964.mp3	13248
common_voice_en_40955925.mp3	9108
common_voice_en_40924026.mp3	5436
common_voice_en_40936075.mp3	8280
common_voice_en_41114057.mp3	5256
common_voice_en_40919505.mp3	7776
common_voice_en_41048645.mp3	3348
common_voice_en_41065256.mp3	7308
common_voice_en_40928663.mp3	9360
common_voice_en_40936248.mp3	6660
common_voice_en_40967286.mp3	6048
common_voice_en_41085845.mp3	5760
common_voice_en_41082471.mp3	3816
common_voice_en_40948643.mp3	6408
common_voice_en_40967614.mp3	2880
common_voice_en_40932667.mp3	8280
common_voice_en_40950451.mp3	5256
common_voice_en_41119042.mp3	4608
common_voice_en_40957160.mp3	5904
common_voice_en_41010778.mp3	5940
common_voice_en_41029597.mp3	8028
common_voice_en_40936249.mp3	4968
common_voice_en_41025170.mp3	3312
common_voice_en_41044260.mp3	5580
common_voice_en_40913928.mp3	5976
common_voice_en_41082779.mp3	6804
common_voice_en_41143445.mp3	3600
common_voice_en_41045922.mp3	5292
common_voice_en_40965736.mp3	11376
common_voice_en_40919852.mp3	9936
common_voice_en_40920294.mp3	4860
common_voice_en_41143231.mp3	4104
common_voice_en_40939372.mp3	6516
common_voice_en_40999585.mp3	4248
common_voice_en_40988118.mp3	2628
common_voice_en_40973129.mp3	5184
common_voice_en_41010680.mp3	8136
common_voice_en_40967616.mp3	5904
common_voice_en_40932541.mp3	9288
common_voice_en_41118956.mp3	4968
common_voice_en_40887114.mp3	5040
common_voice_en_40932516.mp3	7776
common_voice_en_41084971.mp3	6876
common_voice_en_41016394.mp3	4716
common_voice_en_41137470.mp3	4644
common_voice_en_40920586.mp3	5364
common_voice_en_40921788.mp3	4428
common_voice_en_41208930.mp3	5796
common_voice_en_41129880.mp3	9180
common_voice_en_40963542.mp3	6840
common_voice_en_41082757.mp3	6624
common_voice_en_40973126.mp3	6048
common_voice_en_40916053.mp3	3528
common_voice_en_40917295.mp3	7200
common_voice_en_40984698.mp3	5328
common_voice_en_41203634.mp3	4500
common_voice_en_40867339.mp3	7200
common_voice_en_40987131.mp3	5580
common_voice_en_40919954.mp3	5868
common_voice_en_40912059.mp3	4536
common_voice_en_40944999.mp3	8856
common_voice_en_41035786.mp3	6300
common_voice_en_40949189.mp3	6300
common_voice_en_41151699.mp3	2952
common_voice_en_40916066.mp3	2520
common_voice_en_40987017.mp3	7128
common_voice_en_41025071.mp3	5904
common_voice_en_40915210.mp3	3816
common_voice_en_41194013.mp3	2880
common_voice_en_41050520.mp3	2736
common_voice_en_41113613.mp3	4428
common_voice_en_41161049.mp3	10368
common_voice_en_40883955.mp3	9036
common_voice_en_40924585.mp3	7560
common_voice_en_40919932.mp3	5976
common_voice_en_41119335.mp3	5400
common_voice_en_41113067.mp3	7380
common_voice_en_40899935.mp3	7596
common_voice_en_41071898.mp3	6768
common_voice_en_41052983.mp3	5400
common_voice_en_40969955.mp3	11628
common_voice_en_40979182.mp3	6840
common_voice_en_41219547.mp3	4608
common_voice_en_40955799.mp3	7308
common_voice_en_41045315.mp3	3996
common_voice_en_41201800.mp3	12168
common_voice_en_40929601.mp3	3708
common_voice_en_41111485.mp3	7200
common_voice_en_41085066.mp3	6408
common_voice_en_40989840.mp3	5688
common_voice_en_41156814.mp3	4968
common_voice_en_41129908.mp3	4608
common_voice_en_40967447.mp3	8388
common_voice_en_41203649.mp3	7056
common_voice_en_41207784.mp3	4644
common_voice_en_41020861.mp3	2196
common_voice_en_40924135.mp3	14580
common_voice_en_40967996.mp3	5760
common_voice_en_41200300.mp3	7416
common_voice_en_40935982.mp3	8316
common_voice_en_41195111.mp3	2556
common_voice_en_40956147.mp3	3276
common_voice_en_41118826.mp3	4788
common_voice_en_41015706.mp3	7560
common_voice_en_41147546.mp3	5400
common_voice_en_41128769.mp3	4752
common_voice_en_40867924.mp3	3888
common_voice_en_41029664.mp3	6156
common_voice_en_41034791.mp3	5220
common_voice_en_41053084.mp3	5472
common_voice_en_40979150.mp3	7740
common_voice_en_40965732.mp3	9288
common_voice_en_40913737.mp3	3852
common_voice_en_41024894.mp3	3348
common_voice_en_40958981.mp3	3960
common_voice_en_40972033.mp3	1908
common_voice_en_41069042.mp3	2844
common_voice_en_40951640.mp3	5976
common_voice_en_40917054.mp3	5508
common_voice_en_41204539.mp3	3888
common_voice_en_40991484.mp3	6840
common_voice_en_40915820.mp3	7056
common_voice_en_41029751.mp3	6048
common_voice_en_40865481.mp3	4608
common_voice_en_40948487.mp3	4680
common_voice_en_40956143.mp3	4896
common_voice_en_40936059.mp3	6516
common_voice_en_41137325.mp3	12060
common_voice_en_40902768.mp3	6696
common_voice_en_40932650.mp3	6660
common_voice_en_40887123.mp3	9000
common_voice_en_41065506.mp3	5868
common_voice_en_40945758.mp3	6948
common_voice_en_40925849.mp3	7776
common_voice_en_41208893.mp3	5688
common_voice_en_41034615.mp3	3420
common_voice_en_40950434.mp3	5760
common_voice_en_40955448.mp3	9468
common_voice_en_40928679.mp3	10836
common_voice_en_41038962.mp3	7416
common_voice_en_41118840.mp3	4140
common_voice_en_41033238.mp3	4932
common_voice_en_41199015.mp3	4176
common_voice_en_41224884.mp3	14796
common_voice_en_40880403.mp3	6912
common_voice_en_40984641.mp3	6516
common_voice_en_40961027.mp3	10620
common_voice_en_40880182.mp3	5436
common_voice_en_40961174.mp3	8856
common_voice_en_40987020.mp3	9180
common_voice_en_41207684.mp3	2988
common_voice_en_41104025.mp3	7272
common_voice_en_40924369.mp3	9036
common_voice_en_40969640.mp3	5688
common_voice_en_41119131.mp3	5940
common_voice_en_40912438.mp3	6012
common_voice_en_41207685.mp3	3708
common_voice_en_41032046.mp3	5976
common_voice_en_40885391.mp3	2988
common_voice_en_40917186.mp3	9828
common_voice_en_40886774.mp3	6156
common_voice_en_41072351.mp3	5976
common_voice_en_40955771.mp3	7380
common_voice_en_41050517.mp3	2016
common_voice_en_40899265.mp3	6120
common_voice_en_41227113.mp3	11916
common_voice_en_40967235.mp3	4896
common_voice_en_41128898.mp3	4104
common_voice_en_41132263.mp3	7056
common_voice_en_41048962.mp3	7020
common_voice_en_41186668.mp3	6228
common_voice_en_40966831.mp3	6948
common_voice_en_40903689.mp3	5760
common_voice_en_41115929.mp3	6948
common_voice_en_40955892.mp3	7956
common_voice_en_41199019.mp3	5148
common_voice_en_41075642.mp3	5220
common_voice_en_40914285.mp3	11628
common_voice_en_41201861.mp3	5868
common_voice_en_41075686.mp3	4716
common_voice_en_40996887.mp3	7380
common_voice_en_40967497.mp3	6516
common_voice_en_40949493.mp3	8316
common_voice_en_41014361.mp3	5508
common_voice_en_41069011.mp3	4536
common_voice_en_40900729.mp3	7740
common_voice_en_40884049.mp3	9108
common_voice_en_40902559.mp3	4392
common_voice_en_41048942.mp3	3600
common_voice_en_41104045.mp3	6048
common_voice_en_41196931.mp3	3888
common_voice_en_41201899.mp3	9036
common_voice_en_41000102.mp3	9900
common_voice_en_41099034.mp3	7920
common_voice_en_40916105.mp3	5256
common_voice_en_40951595.mp3	10440
common_voice_en_41090556.mp3	5868
common_voice_en_41025074.mp3	6984
